,area,year,item,avg_temp,rainfall_mm,pesticides_tonnes,Fertilizer_Used,Irrigation_Used,Weather_Condition,Soil_Type,yield
22210,Rwanda,1995,Soybean,19.81,1212.0,188.2,False,False,Sunny,Sandy,10346
22211,Rwanda,1996,Soybean,19.31,1212.0,218.6,False,True,Rainy,Sandy,4856
22212,Rwanda,1997,Soybean,19.78,1212.0,249.0,False,True,Sunny,Chalky,4928
22213,Rwanda,1998,Soybean,19.79,1212.0,157.0,True,True,Sunny,Peaty,5505
22214,Rwanda,1999,Soybean,19.35,1212.0,152.0,True,True,Cloudy,Sandy,4665
22215,Rwanda,2000,Soybean,19.59,1212.0,147.0,True,True,Cloudy,Peaty,4712
22216,Rwanda,2001,Soybean,19.5,1212.0,72.0,False,False,Sunny,Clay,5527
22217,Rwanda,2002,Soybean,19.77,1212.0,106.34,True,False,Sunny,Sandy,5461
22218,Rwanda,2003,Soybean,19.93,1212.0,140.68,True,False,Sunny,Sandy,5527
22219,Rwanda,2004,Soybean,19.93,1212.0,159.54,True,True,Cloudy,Clay,4972
22220,Rwanda,2005,Soybean,20.29,1212.0,222.92,False,True,Rainy,Silt,5627
22221,Rwanda,2006,Soybean,20.02,1212.0,288.72,True,False,Rainy,Clay,6406
22222,Rwanda,2007,Soybean,19.6,1212.0,398.11,False,True,Sunny,Sandy,7926
22223,Rwanda,2008,Soybean,19.56,1212.0,321.75,True,False,Cloudy,Peaty,8248
22224,Rwanda,2009,Soybean,19.84,1212.0,1187.6,False,True,Rainy,Peaty,8215
22225,Rwanda,2010,Soybean,20.12,1212.0,953.85,True,False,Rainy,Chalky,7890
22226,Rwanda,2011,Soybean,19.59,1212.0,181.6,True,True,Rainy,Chalky,7800
22227,Rwanda,2012,Soybean,19.79,1212.0,925.52,False,True,Rainy,Silt,5862
22228,Rwanda,2013,Soybean,19.93,1212.0,1841.5,True,False,Sunny,Chalky,6755
22229,Rwanda,2014,Soybean,19.685,1212.0,2060.91,False,True,Sunny,Loam,4745
22230,Rwanda,2015,Soybean,19.685,1212.0,2484.21,False,False,Sunny,Silt,4725
22231,Rwanda,2016,Soybean,19.685,1212.0,2027.03,False,True,Rainy,Sandy,4724
22232,Rwanda,1990,Sweet potatoes,19.39,1212.0,157.0,False,True,Sunny,Peaty,46491
22233,Rwanda,1991,Sweet potatoes,19.22,1212.0,107.0,True,False,Sunny,Loam,50000
22234,Rwanda,1992,Sweet potatoes,19.54,1212.0,97.0,False,True,Sunny,Peaty,50248
22235,Rwanda,1993,Sweet potatoes,19.53,1212.0,127.4,True,True,Sunny,Clay,49855
22236,Rwanda,1994,Sweet potatoes,19.55,1212.0,157.8,True,True,Cloudy,Loam,49953
22237,Rwanda,1995,Sweet potatoes,19.81,1212.0,188.2,True,True,Cloudy,Loam,50045
22238,Rwanda,1996,Sweet potatoes,19.31,1212.0,218.6,True,True,Sunny,Silt,51123
22239,Rwanda,1997,Sweet potatoes,19.78,1212.0,249.0,False,True,Sunny,Sandy,49659
22240,Rwanda,1998,Sweet potatoes,19.79,1212.0,157.0,True,False,Sunny,Chalky,50463
22241,Rwanda,1999,Sweet potatoes,19.35,1212.0,152.0,False,True,Cloudy,Chalky,47936
22242,Rwanda,2000,Sweet potatoes,19.59,1212.0,147.0,True,False,Cloudy,Peaty,59138
22243,Rwanda,2001,Sweet potatoes,19.5,1212.0,72.0,True,False,Rainy,Silt,60000
22244,Rwanda,2002,Sweet potatoes,19.77,1212.0,106.34,True,True,Cloudy,Silt,66149
22245,Rwanda,2003,Sweet potatoes,19.93,1212.0,140.68,False,True,Sunny,Loam,59009
22246,Rwanda,2004,Sweet potatoes,19.93,1212.0,159.54,True,False,Sunny,Loam,55700
22247,Rwanda,2005,Sweet potatoes,20.29,1212.0,222.92,True,True,Sunny,Silt,59629
22248,Rwanda,2006,Sweet potatoes,20.02,1212.0,288.72,True,True,Sunny,Peaty,57251
22249,Rwanda,2007,Sweet potatoes,19.6,1212.0,398.11,False,True,Rainy,Silt,56993
22250,Rwanda,2008,Sweet potatoes,19.56,1212.0,321.75,True,True,Sunny,Sandy,55168
22251,Rwanda,2009,Sweet potatoes,19.84,1212.0,1187.6,False,False,Rainy,Peaty,65099
22252,Rwanda,2010,Sweet potatoes,20.12,1212.0,953.85,True,True,Cloudy,Peaty,74877
22253,Rwanda,2011,Sweet potatoes,19.59,1212.0,181.6,True,False,Rainy,Peaty,80541
22254,Rwanda,2012,Sweet potatoes,19.79,1212.0,925.52,False,True,Sunny,Chalky,91903
22255,Rwanda,2013,Sweet potatoes,19.93,1212.0,1841.5,False,True,Rainy,Peaty,96163
22256,Rwanda,2014,Sweet potatoes,19.685,1212.0,2060.91,True,True,Rainy,Loam,66733
22257,Rwanda,2015,Sweet potatoes,19.685,1212.0,2484.21,False,True,Cloudy,Clay,66642
22258,Rwanda,2016,Sweet potatoes,19.685,1212.0,2027.03,False,False,Rainy,Silt,67795
22259,Rwanda,1990,Wheat,19.39,1212.0,157.0,False,False,Cloudy,Clay,11811
22260,Rwanda,1991,Wheat,19.22,1212.0,107.0,False,False,Sunny,Peaty,12333
22261,Rwanda,1992,Wheat,19.54,1212.0,97.0,False,True,Cloudy,Loam,11455
22262,Rwanda,1993,Wheat,19.53,1212.0,127.4,True,True,Sunny,Silt,12000
22263,Rwanda,1994,Wheat,19.55,1212.0,157.8,True,False,Cloudy,Clay,11852
22264,Rwanda,1995,Wheat,19.81,1212.0,188.2,False,False,Cloudy,Loam,10442
22265,Rwanda,1996,Wheat,19.31,1212.0,218.6,False,False,Rainy,Loam,11357
22266,Rwanda,1997,Wheat,19.78,1212.0,249.0,False,False,Sunny,Chalky,9557
22267,Rwanda,1998,Wheat,19.79,1212.0,157.0,False,True,Cloudy,Silt,7263
22268,Rwanda,1999,Wheat,19.35,1212.0,152.0,True,True,Sunny,Sandy,6974
22269,Rwanda,2000,Wheat,19.59,1212.0,147.0,True,False,Sunny,Clay,6416
22270,Rwanda,2001,Wheat,19.5,1212.0,72.0,False,False,Sunny,Silt,7694
22271,Rwanda,2002,Wheat,19.77,1212.0,106.34,False,True,Sunny,Sandy,6171
22272,Rwanda,2003,Wheat,19.93,1212.0,140.68,False,False,Rainy,Chalky,7653
22273,Rwanda,2004,Wheat,19.93,1212.0,159.54,False,False,Cloudy,Silt,7987
22274,Rwanda,2005,Wheat,20.29,1212.0,222.92,False,False,Sunny,Chalky,9083
22275,Rwanda,2006,Wheat,20.02,1212.0,288.72,False,False,Rainy,Clay,8510
22276,Rwanda,2007,Wheat,19.6,1212.0,398.11,True,False,Cloudy,Sandy,8948
22277,Rwanda,2008,Wheat,19.56,1212.0,321.75,False,True,Sunny,Silt,12968
22278,Rwanda,2009,Wheat,19.84,1212.0,1187.6,False,False,Rainy,Loam,17079
22279,Rwanda,2010,Wheat,20.12,1212.0,953.85,True,True,Rainy,Clay,15631
22280,Rwanda,2011,Wheat,19.59,1212.0,181.6,False,False,Sunny,Silt,20478
22281,Rwanda,2012,Wheat,19.79,1212.0,925.52,True,True,Rainy,Sandy,21680
22282,Rwanda,2013,Wheat,19.93,1212.0,1841.5,False,False,Sunny,Sandy,19924
22283,Rwanda,2014,Wheat,19.685,1212.0,2060.91,True,False,Rainy,Sandy,19717
22284,Rwanda,2015,Wheat,19.685,1212.0,2484.21,False,True,Cloudy,Loam,22176
22285,Rwanda,2016,Wheat,19.685,1212.0,2027.03,False,False,Rainy,Chalky,23039
22286,Rwanda,1990,Yams,19.39,1212.0,157.0,True,False,Sunny,Sandy,40000
22287,Rwanda,1991,Yams,19.22,1212.0,107.0,True,False,Sunny,Loam,30769
22288,Rwanda,1992,Yams,19.54,1212.0,97.0,True,True,Cloudy,Loam,50000
22289,Rwanda,1993,Yams,19.53,1212.0,127.4,False,True,Cloudy,Clay,53333
22290,Rwanda,1994,Yams,19.55,1212.0,157.8,False,False,Sunny,Peaty,30769
22291,Rwanda,1995,Yams,19.81,1212.0,188.2,True,True,Rainy,Peaty,36227
22292,Rwanda,1996,Yams,19.31,1212.0,218.6,False,True,Sunny,Clay,38151
22293,Rwanda,1997,Yams,19.78,1212.0,249.0,False,False,Cloudy,Loam,38157
22294,Rwanda,1998,Yams,19.79,1212.0,157.0,False,True,Rainy,Loam,37940
22295,Rwanda,1999,Yams,19.35,1212.0,152.0,False,False,Rainy,Loam,29412
22296,Rwanda,2000,Yams,19.59,1212.0,147.0,True,False,Cloudy,Peaty,33333
22297,Rwanda,2001,Yams,19.5,1212.0,72.0,True,True,Cloudy,Clay,36842
22298,Rwanda,2002,Yams,19.77,1212.0,106.34,False,True,Cloudy,Sandy,40000
22299,Rwanda,2003,Yams,19.93,1212.0,140.68,True,True,Cloudy,Chalky,42857
22300,Rwanda,2004,Yams,19.93,1212.0,159.54,False,True,Sunny,Silt,45455
22301,Rwanda,2005,Yams,20.29,1212.0,222.92,True,True,Rainy,Sandy,47826
22302,Rwanda,2006,Yams,20.02,1212.0,288.72,False,False,Rainy,Silt,49419
22303,Rwanda,2007,Yams,19.6,1212.0,398.11,True,True,Rainy,Peaty,48020
22304,Rwanda,2008,Yams,19.56,1212.0,321.75,False,False,Rainy,Sandy,45817
22305,Rwanda,2009,Yams,19.84,1212.0,1187.6,False,False,Sunny,Loam,52001
22306,Rwanda,2010,Yams,20.12,1212.0,953.85,True,True,Cloudy,Sandy,71523
22307,Rwanda,2011,Yams,19.59,1212.0,181.6,False,True,Sunny,Chalky,66757
22308,Rwanda,2012,Yams,19.79,1212.0,925.52,True,False,Rainy,Chalky,77498
22309,Rwanda,2013,Yams,19.93,1212.0,1841.5,True,True,Sunny,Peaty,154700
22310,Rwanda,2014,Yams,19.685,1212.0,2060.91,False,True,Rainy,Clay,89117
22311,Rwanda,2015,Yams,19.685,1212.0,2484.21,True,False,Cloudy,Silt,92666
22312,Rwanda,2016,Yams,19.685,1212.0,2027.03,False,True,Rainy,Silt,99290
22313,St. Kitts and Nevis,1990,Potatoes,21.34,1427.0,10.88,True,True,Rainy,Silt,77419
22314,St. Kitts and Nevis,1991,Potatoes,21.34,1427.0,10.88,True,True,Sunny,Loam,89286
22315,St. Kitts and Nevis,1992,Potatoes,21.34,1427.0,10.88,False,True,Rainy,Chalky,104000
22316,St. Kitts and Nevis,1993,Potatoes,21.34,1427.0,10.88,True,False,Cloudy,Silt,113333
22317,St. Kitts and Nevis,1994,Potatoes,21.34,1427.0,10.88,False,True,Cloudy,Sandy,109000
22318,St. Kitts and Nevis,1995,Potatoes,21.34,1427.0,10.88,True,False,Rainy,Chalky,100000
22319,St. Kitts and Nevis,1996,Potatoes,21.34,1427.0,10.88,False,False,Cloudy,Peaty,102000
22320,St. Kitts and Nevis,1997,Potatoes,21.34,1427.0,10.88,False,True,Sunny,Silt,108000
22321,St. Kitts and Nevis,1998,Potatoes,21.34,1427.0,10.88,True,True,Rainy,Peaty,102941
22322,St. Kitts and Nevis,1999,Potatoes,21.34,1427.0,10.88,False,True,Cloudy,Clay,140667
22323,St. Kitts and Nevis,2000,Potatoes,21.34,1427.0,10.88,True,False,Sunny,Silt,123077
22324,St. Kitts and Nevis,2001,Potatoes,21.34,1427.0,10.28,True,False,Cloudy,Chalky,129654
22325,St. Kitts and Nevis,2002,Potatoes,21.34,1427.0,11.32,True,False,Cloudy,Silt,131071
22326,St. Kitts and Nevis,2003,Potatoes,21.34,1427.0,11.92,True,True,Cloudy,Chalky,133954
22327,St. Kitts and Nevis,2004,Potatoes,21.34,1427.0,12.52,True,True,Sunny,Peaty,137536
22328,St. Kitts and Nevis,2005,Potatoes,21.34,1427.0,12.62,False,True,Sunny,Silt,125000
22329,St. Kitts and Nevis,2006,Potatoes,21.34,1427.0,12.57,True,True,Cloudy,Loam,137500
22330,St. Kitts and Nevis,2007,Potatoes,21.34,1427.0,12.57,True,True,Rainy,Peaty,140000
22331,St. Kitts and Nevis,2008,Potatoes,21.34,1427.0,14.96,False,True,Rainy,Loam,265556
22332,St. Kitts and Nevis,2009,Potatoes,21.34,1427.0,15.08,False,True,Sunny,Peaty,235849
22333,St. Kitts and Nevis,2010,Potatoes,21.34,1427.0,14.61,True,True,Rainy,Chalky,236013
22334,St. Kitts and Nevis,2011,Potatoes,21.34,1427.0,14.78,True,True,Cloudy,Clay,249231
22335,St. Kitts and Nevis,2012,Potatoes,21.34,1427.0,1.99,True,False,Rainy,Loam,235714
22336,St. Kitts and Nevis,2013,Potatoes,21.34,1427.0,0.94,True,True,Rainy,Silt,235294
22337,St. Kitts and Nevis,2014,Potatoes,21.34,1427.0,1.56,False,False,Cloudy,Loam,235714
22338,St. Kitts and Nevis,2016,Potatoes,21.34,1427.0,1.56,True,True,Cloudy,Loam,264929
22339,St. Kitts and Nevis,1990,Sweet potatoes,21.34,1427.0,10.88,True,True,Cloudy,Sandy,88889
22340,St. Kitts and Nevis,1991,Sweet potatoes,21.34,1427.0,10.88,False,True,Rainy,Chalky,78384
22341,St. Kitts and Nevis,1992,Sweet potatoes,21.34,1427.0,10.88,False,False,Sunny,Silt,85000
22342,St. Kitts and Nevis,1993,Sweet potatoes,21.34,1427.0,10.88,False,False,Rainy,Loam,72000
22343,St. Kitts and Nevis,1994,Sweet potatoes,21.34,1427.0,10.88,True,False,Rainy,Silt,76000
22344,St. Kitts and Nevis,1995,Sweet potatoes,21.34,1427.0,10.88,False,True,Sunny,Loam,75000
22345,St. Kitts and Nevis,1996,Sweet potatoes,21.34,1427.0,10.88,False,False,Rainy,Silt,80645
22346,St. Kitts and Nevis,1997,Sweet potatoes,21.34,1427.0,10.88,False,True,Rainy,Clay,50000
22347,St. Kitts and Nevis,1998,Sweet potatoes,21.34,1427.0,10.88,False,True,Cloudy,Sandy,62801
22348,St. Kitts and Nevis,1999,Sweet potatoes,21.34,1427.0,10.88,False,False,Sunny,Peaty,34000
22349,St. Kitts and Nevis,2000,Sweet potatoes,21.34,1427.0,10.88,True,True,Sunny,Chalky,57094
22350,St. Kitts and Nevis,2001,Sweet potatoes,21.34,1427.0,10.28,False,False,Cloudy,Silt,57046
22351,St. Kitts and Nevis,2002,Sweet potatoes,21.34,1427.0,11.32,True,False,Sunny,Chalky,57521
22352,St. Kitts and Nevis,2003,Sweet potatoes,21.34,1427.0,11.92,True,True,Cloudy,Peaty,53335
22353,St. Kitts and Nevis,2004,Sweet potatoes,21.34,1427.0,12.52,True,True,Rainy,Loam,53577
22354,St. Kitts and Nevis,2005,Sweet potatoes,21.34,1427.0,12.62,True,False,Sunny,Silt,29808
22355,St. Kitts and Nevis,2006,Sweet potatoes,21.34,1427.0,12.57,False,True,Sunny,Clay,90909
22356,St. Kitts and Nevis,2007,Sweet potatoes,21.34,1427.0,12.57,False,True,Rainy,Chalky,87727
22357,St. Kitts and Nevis,2008,Sweet potatoes,21.34,1427.0,14.96,False,False,Sunny,Chalky,90455
22358,St. Kitts and Nevis,2009,Sweet potatoes,21.34,1427.0,15.08,True,False,Cloudy,Sandy,89844
22359,St. Kitts and Nevis,2010,Sweet potatoes,21.34,1427.0,14.61,False,True,Cloudy,Clay,90182
22360,St. Kitts and Nevis,2011,Sweet potatoes,21.34,1427.0,14.78,True,True,Rainy,Clay,90000
22361,St. Kitts and Nevis,2012,Sweet potatoes,21.34,1427.0,1.99,True,True,Cloudy,Loam,91500
22362,St. Kitts and Nevis,2013,Sweet potatoes,21.34,1427.0,0.94,True,False,Sunny,Clay,90014
22363,St. Kitts and Nevis,2014,Sweet potatoes,21.34,1427.0,1.56,True,True,Cloudy,Sandy,92667
22364,St. Kitts and Nevis,2015,Sweet potatoes,21.34,1427.0,1.56,True,True,Cloudy,Chalky,55652
22365,St. Kitts and Nevis,2016,Sweet potatoes,21.34,1427.0,1.56,False,False,Rainy,Loam,70352
22366,St. Kitts and Nevis,1990,Yams,21.34,1427.0,10.88,True,True,Sunny,Loam,51429
22367,St. Kitts and Nevis,1991,Yams,21.34,1427.0,10.88,False,True,Rainy,Peaty,50000
22368,St. Kitts and Nevis,1992,Yams,21.34,1427.0,10.88,True,True,Cloudy,Clay,50000
22369,St. Kitts and Nevis,1993,Yams,21.34,1427.0,10.88,True,False,Sunny,Clay,50000
22370,St. Kitts and Nevis,1994,Yams,21.34,1427.0,10.88,False,False,Sunny,Chalky,45000
22371,St. Kitts and Nevis,1995,Yams,21.34,1427.0,10.88,True,True,Rainy,Silt,41667
22372,St. Kitts and Nevis,1996,Yams,21.34,1427.0,10.88,False,True,Cloudy,Clay,46667
22373,St. Kitts and Nevis,1997,Yams,21.34,1427.0,10.88,True,True,Sunny,Loam,45224
22374,St. Kitts and Nevis,1998,Yams,21.34,1427.0,10.88,True,False,Cloudy,Loam,37347
22375,St. Kitts and Nevis,1999,Yams,21.34,1427.0,10.88,True,False,Cloudy,Peaty,30244
22376,St. Kitts and Nevis,2000,Yams,21.34,1427.0,10.88,False,True,Sunny,Loam,25000
22377,St. Kitts and Nevis,2001,Yams,21.34,1427.0,10.28,False,True,Cloudy,Clay,25000
22378,St. Kitts and Nevis,2002,Yams,21.34,1427.0,11.32,True,True,Sunny,Peaty,25000
22379,St. Kitts and Nevis,2003,Yams,21.34,1427.0,11.92,True,True,Sunny,Peaty,25000
22380,St. Kitts and Nevis,2004,Yams,21.34,1427.0,12.52,False,True,Sunny,Loam,25000
22381,St. Kitts and Nevis,2005,Yams,21.34,1427.0,12.62,False,False,Rainy,Peaty,25000
22382,St. Kitts and Nevis,2006,Yams,21.34,1427.0,12.57,False,True,Cloudy,Sandy,87500
22383,St. Kitts and Nevis,2007,Yams,21.34,1427.0,12.57,True,False,Sunny,Loam,100000
22384,St. Kitts and Nevis,2008,Yams,21.34,1427.0,14.96,False,True,Rainy,Chalky,100000
22385,St. Kitts and Nevis,2009,Yams,21.34,1427.0,15.08,False,True,Sunny,Clay,112500
22386,St. Kitts and Nevis,2010,Yams,21.34,1427.0,14.61,True,False,Sunny,Sandy,112236
22387,St. Kitts and Nevis,2011,Yams,21.34,1427.0,14.78,False,False,Cloudy,Loam,92500
22388,St. Kitts and Nevis,2012,Yams,21.34,1427.0,1.99,True,False,Cloudy,Chalky,100000
22389,St. Kitts and Nevis,2013,Yams,21.34,1427.0,0.94,False,False,Cloudy,Sandy,100000
22390,St. Kitts and Nevis,2014,Yams,21.34,1427.0,1.56,False,False,Rainy,Chalky,100000
22391,St. Kitts and Nevis,2015,Yams,21.34,1427.0,1.56,True,True,Sunny,Silt,78000
22392,St. Kitts and Nevis,2016,Yams,21.34,1427.0,1.56,False,False,Sunny,Clay,66126
22393,St. Lucia,1990,Cassava,21.34,2301.0,97.0,False,True,Rainy,Silt,31667
22394,St. Lucia,1991,Cassava,21.34,2301.0,97.0,False,False,Cloudy,Chalky,31303
22395,St. Lucia,1992,Cassava,21.34,2301.0,97.0,False,True,Cloudy,Loam,30968
22396,St. Lucia,1993,Cassava,21.34,2301.0,97.0,True,True,Rainy,Chalky,30908
22397,St. Lucia,1994,Cassava,21.34,2301.0,97.0,False,False,Rainy,Silt,30794
22398,St. Lucia,1995,Cassava,21.34,2301.0,97.0,True,True,Cloudy,Chalky,30744
22399,St. Lucia,1996,Cassava,21.34,2301.0,97.0,True,True,Sunny,Loam,30625
22400,St. Lucia,1997,Cassava,21.34,2301.0,97.0,False,True,Sunny,Silt,30548
22401,St. Lucia,1998,Cassava,21.34,2301.0,49.0,False,False,Rainy,Peaty,30444
22402,St. Lucia,1999,Cassava,21.34,2301.0,196.0,True,False,Cloudy,Loam,30303
22403,St. Lucia,2000,Cassava,21.34,2301.0,196.0,False,True,Cloudy,Sandy,30255
22404,St. Lucia,2001,Cassava,21.34,2301.0,196.0,False,True,Rainy,Sandy,30221
22405,St. Lucia,2002,Cassava,21.34,2301.0,196.0,False,True,Sunny,Silt,30174
22406,St. Lucia,2003,Cassava,21.34,2301.0,196.0,True,True,Sunny,Silt,30135
22407,St. Lucia,2004,Cassava,21.34,2301.0,196.0,True,True,Sunny,Sandy,30071
22408,St. Lucia,2005,Cassava,21.34,2301.0,196.0,False,True,Cloudy,Chalky,30007
22409,St. Lucia,2006,Cassava,21.34,2301.0,196.0,True,False,Cloudy,Peaty,30442
22410,St. Lucia,2007,Cassava,21.34,2301.0,196.0,True,True,Rainy,Chalky,30294
22411,St. Lucia,2008,Cassava,21.34,2301.0,196.0,False,True,Sunny,Clay,30556
22412,St. Lucia,2009,Cassava,21.34,2301.0,196.0,True,False,Cloudy,Sandy,28074
22413,St. Lucia,2010,Cassava,21.34,2301.0,196.0,True,False,Rainy,Chalky,26159
22414,St. Lucia,2011,Cassava,21.34,2301.0,196.0,True,False,Sunny,Clay,24207
22415,St. Lucia,2012,Cassava,21.34,2301.0,196.0,False,True,Rainy,Silt,21667
22416,St. Lucia,2013,Cassava,21.34,2301.0,196.0,True,True,Rainy,Sandy,21552
22417,St. Lucia,2014,Cassava,21.34,2301.0,196.0,True,True,Cloudy,Peaty,21079
22418,St. Lucia,2015,Cassava,21.34,2301.0,196.0,True,True,Rainy,Loam,22338
22419,St. Lucia,2016,Cassava,21.34,2301.0,196.0,True,False,Sunny,Clay,21321
22420,St. Lucia,1990,Plantains and others,21.34,2301.0,97.0,False,True,Rainy,Sandy,44420
22421,St. Lucia,1991,Plantains and others,21.34,2301.0,97.0,True,False,Sunny,Silt,39898
22422,St. Lucia,1992,Plantains and others,21.34,2301.0,97.0,True,True,Cloudy,Loam,39743
22423,St. Lucia,1993,Plantains and others,21.34,2301.0,97.0,False,False,Sunny,Peaty,39918
22424,St. Lucia,1994,Plantains and others,21.34,2301.0,97.0,False,False,Sunny,Peaty,39332
22425,St. Lucia,1995,Plantains and others,21.34,2301.0,97.0,False,False,Rainy,Chalky,39474
22426,St. Lucia,1996,Plantains and others,21.34,2301.0,97.0,True,False,Sunny,Peaty,40414
22427,St. Lucia,1997,Plantains and others,21.34,2301.0,97.0,True,True,Sunny,Loam,40568
22428,St. Lucia,1998,Plantains and others,21.34,2301.0,49.0,False,True,Rainy,Silt,39273
22429,St. Lucia,1999,Plantains and others,21.34,2301.0,196.0,False,False,Cloudy,Clay,35500
22430,St. Lucia,2000,Plantains and others,21.34,2301.0,196.0,True,True,Rainy,Clay,35876
22431,St. Lucia,2001,Plantains and others,21.34,2301.0,196.0,True,False,Cloudy,Chalky,35867
22432,St. Lucia,2002,Plantains and others,21.34,2301.0,196.0,False,True,Rainy,Silt,35662
22433,St. Lucia,2003,Plantains and others,21.34,2301.0,196.0,False,True,Cloudy,Loam,35569
22434,St. Lucia,2004,Plantains and others,21.34,2301.0,196.0,False,True,Rainy,Silt,35098
22435,St. Lucia,2005,Plantains and others,21.34,2301.0,196.0,True,False,Rainy,Sandy,35750
22436,St. Lucia,2006,Plantains and others,21.34,2301.0,196.0,True,True,Cloudy,Clay,34947
22437,St. Lucia,2007,Plantains and others,21.34,2301.0,196.0,True,True,Cloudy,Peaty,35000
22438,St. Lucia,2008,Plantains and others,21.34,2301.0,196.0,False,False,Sunny,Sandy,34987
22439,St. Lucia,2009,Plantains and others,21.34,2301.0,196.0,True,False,Rainy,Clay,33884
22440,St. Lucia,2010,Plantains and others,21.34,2301.0,196.0,True,True,Sunny,Peaty,33513
22441,St. Lucia,2011,Plantains and others,21.34,2301.0,196.0,False,True,Sunny,Sandy,33064
22442,St. Lucia,2012,Plantains and others,21.34,2301.0,196.0,False,False,Cloudy,Silt,32260
22443,St. Lucia,2013,Plantains and others,21.34,2301.0,196.0,True,True,Cloudy,Peaty,32271
22444,St. Lucia,2014,Plantains and others,21.34,2301.0,196.0,True,True,Sunny,Silt,32504
22445,St. Lucia,2015,Plantains and others,21.34,2301.0,196.0,False,False,Sunny,Silt,32541
22446,St. Lucia,2016,Plantains and others,21.34,2301.0,196.0,False,False,Rainy,Peaty,32345
22447,St. Lucia,1990,Sweet potatoes,21.34,2301.0,97.0,True,True,Sunny,Peaty,83636
22448,St. Lucia,1991,Sweet potatoes,21.34,2301.0,97.0,True,False,Sunny,Silt,86667
22449,St. Lucia,1992,Sweet potatoes,21.34,2301.0,97.0,True,False,Sunny,Silt,91667
22450,St. Lucia,1993,Sweet potatoes,21.34,2301.0,97.0,False,True,Cloudy,Loam,100000
22451,St. Lucia,1994,Sweet potatoes,21.34,2301.0,97.0,False,True,Rainy,Peaty,100000
22452,St. Lucia,1995,Sweet potatoes,21.34,2301.0,97.0,False,False,Sunny,Loam,101400
22453,St. Lucia,1996,Sweet potatoes,21.34,2301.0,97.0,True,True,Cloudy,Sandy,101455
22454,St. Lucia,1997,Sweet potatoes,21.34,2301.0,97.0,True,False,Cloudy,Sandy,103900
22455,St. Lucia,1998,Sweet potatoes,21.34,2301.0,49.0,True,False,Rainy,Loam,111471
22456,St. Lucia,1999,Sweet potatoes,21.34,2301.0,196.0,False,False,Sunny,Clay,96000
22457,St. Lucia,2000,Sweet potatoes,21.34,2301.0,196.0,True,False,Rainy,Peaty,92889
22458,St. Lucia,2001,Sweet potatoes,21.34,2301.0,196.0,True,True,Cloudy,Clay,92857
22459,St. Lucia,2002,Sweet potatoes,21.34,2301.0,196.0,True,True,Sunny,Sandy,91529
22460,St. Lucia,2003,Sweet potatoes,21.34,2301.0,196.0,True,False,Rainy,Peaty,91667
22461,St. Lucia,2004,Sweet potatoes,21.34,2301.0,196.0,True,True,Cloudy,Clay,78200
22462,St. Lucia,2005,Sweet potatoes,21.34,2301.0,196.0,True,False,Cloudy,Peaty,92727
22463,St. Lucia,2006,Sweet potatoes,21.34,2301.0,196.0,False,True,Sunny,Loam,90545
22464,St. Lucia,2007,Sweet potatoes,21.34,2301.0,196.0,True,False,Sunny,Silt,91207
22465,St. Lucia,2008,Sweet potatoes,21.34,2301.0,196.0,False,False,Sunny,Silt,92923
22466,St. Lucia,2009,Sweet potatoes,21.34,2301.0,196.0,True,False,Cloudy,Clay,94524
22467,St. Lucia,2010,Sweet potatoes,21.34,2301.0,196.0,True,False,Sunny,Clay,93244
22468,St. Lucia,2011,Sweet potatoes,21.34,2301.0,196.0,False,False,Cloudy,Sandy,92183
22469,St. Lucia,2012,Sweet potatoes,21.34,2301.0,196.0,True,False,Cloudy,Peaty,92496
22470,St. Lucia,2013,Sweet potatoes,21.34,2301.0,196.0,True,True,Cloudy,Silt,92430
22471,St. Lucia,2014,Sweet potatoes,21.34,2301.0,196.0,True,True,Rainy,Loam,92372
22472,St. Lucia,2015,Sweet potatoes,21.34,2301.0,196.0,True,False,Cloudy,Clay,92319
22473,St. Lucia,2016,Sweet potatoes,21.34,2301.0,196.0,True,False,Cloudy,Sandy,92267
22474,St. Lucia,1990,Yams,21.34,2301.0,97.0,True,True,Cloudy,Sandy,41162
22475,St. Lucia,1991,Yams,21.34,2301.0,97.0,False,True,Sunny,Chalky,39048
22476,St. Lucia,1992,Yams,21.34,2301.0,97.0,False,False,Cloudy,Silt,37922
22477,St. Lucia,1993,Yams,21.34,2301.0,97.0,False,True,Rainy,Chalky,38182
22478,St. Lucia,1994,Yams,21.34,2301.0,97.0,True,False,Rainy,Loam,37640
22479,St. Lucia,1995,Yams,21.34,2301.0,97.0,False,True,Cloudy,Clay,37528
22480,St. Lucia,1996,Yams,21.34,2301.0,97.0,True,False,Sunny,Sandy,37391
22481,St. Lucia,1997,Yams,21.34,2301.0,97.0,False,False,Sunny,Clay,37500
22482,St. Lucia,1998,Yams,21.34,2301.0,49.0,True,False,Rainy,Peaty,38000
22483,St. Lucia,1999,Yams,21.34,2301.0,196.0,False,False,Sunny,Sandy,37500
22484,St. Lucia,2000,Yams,21.34,2301.0,196.0,True,False,Sunny,Peaty,36864
22485,St. Lucia,2001,Yams,21.34,2301.0,196.0,True,True,Cloudy,Loam,36582
22486,St. Lucia,2002,Yams,21.34,2301.0,196.0,True,True,Sunny,Chalky,34450
